alert_type,src_asset_criticality,dst_asset_criticality,user_risk_score,event_count_24h,failed_login_ratio,geo_distance_km,rule_severity,rule_historical_fpr,detection_confidence,is_known_fp_source,hour_of_day,kill_chain_stage,priority,predicted_priority,prob_low,prob_medium,prob_high,explanation
policy_violation,3,1,13.915305847401507,2,0.0013058279771763,0.7056031344934783,3,0.0938382795944565,0.7238864560929237,0,12,execution,2,High,0.0005089989,0.113369934,0.8861211,
privilege_escalation,1,2,38.71572593026562,4,0.0701605877909537,10.464867802479008,3,0.3870366731751038,0.2522284957904283,0,8,recon,1,Medium,0.27472278,0.7052988,0.019978423,
privilege_escalation,3,4,8.113437355343931,3,0.0193806946050345,10.63019499490558,3,0.3357210664155985,0.6648863262996957,0,12,initial_access,2,High,0.00027868478,0.18277395,0.8169474,
suspicious_process,5,2,24.274312573192866,1,0.0031969046473751,27.62944735676379,2,0.3143973456705288,0.6579047235276454,1,21,exfiltration,1,Medium,0.015612922,0.91953075,0.0648563,
malware_detected,2,1,20.320618747771984,6,0.0277522118869476,99.25526532685858,5,0.1461641322858011,0.2083518629485526,0,7,execution,2,High,0.0004213047,0.09457542,0.90500325,
data_exfil,5,4,25.021347661549605,1,0.1693527820211263,0.4138925031624103,2,0.4172486528355325,0.8134432407975107,0,10,initial_access,1,Medium,0.0034808866,0.58493555,0.41158354,
data_exfil,3,3,32.553340527922664,2,0.0390343156019191,101.8540035966998,2,0.4501479018813195,0.5853302546410898,0,14,recon,1,Medium,0.11522445,0.87852794,0.0062476574,
policy_violation,3,2,7.433641755717188,3,0.4846713586559567,88.00592855119186,2,0.4908382685438097,0.3630397424329454,0,11,initial_access,0,Low,0.7341999,0.26566026,0.00013991984,
suspicious_process,2,2,6.073757467063141,4,0.1072121720777746,1256.296444071446,1,0.3291132426596893,0.1368422933761289,0,19,recon,0,Low,0.95243484,0.047558416,6.6936623e-06,
malware_detected,2,3,13.851242106007586,4,0.0417240699591737,583.0673585675946,3,0.3964962967624057,0.5737911286610705,0,15,initial_access,1,Medium,0.0025098484,0.82086426,0.17662588,
privilege_escalation,2,4,11.17884323062418,4,0.2171399084460713,8.799500437781274,2,0.0277600255543258,0.8812187764550191,1,0,recon,2,High,0.019447532,0.39475754,0.5857949,
failed_login_burst,3,3,21.70148427674147,2,0.0704677912977631,3.37948403041956,2,0.3251725897571576,0.5657930716263558,0,0,initial_access,1,Medium,0.04934038,0.94443876,0.0062208693,
data_exfil,5,2,7.669463095964334,3,0.0237066492187364,2993.457124274778,2,0.5794043036799132,0.2663195401247091,1,9,recon,1,Medium,0.060026966,0.9342051,0.005767938,
policy_violation,3,1,13.173095710652962,2,0.0059955306351286,2.868264565464149,2,0.4867239754698568,0.2858991647471833,0,9,execution,1,Medium,0.19779004,0.79573333,0.006476593,
malware_detected,4,3,25.580023531987145,5,0.0812817299155293,48.35308247717607,3,0.478762577603635,0.4107363243342265,0,7,recon,1,Medium,0.013082478,0.93973255,0.047184967,
failed_login_burst,2,1,20.144356239253792,3,0.0919669560022688,16.194407114142717,3,0.3029850081054636,0.4760529451509353,0,18,exfiltration,1,Medium,0.053251002,0.9188417,0.027907256,
privilege_escalation,4,3,3.3874729404168757,4,0.132598235214099,21.589664532178105,2,0.4585536533101196,0.7347521378528695,0,5,recon,1,Medium,0.021594558,0.94545305,0.032952424,
malware_detected,3,3,13.462368829161056,2,0.0568319601774436,864.4445244758018,2,0.1137740858844447,0.7603078395251965,0,15,exfiltration,2,High,4.915267e-05,0.1266987,0.87325215,
policy_violation,3,3,21.411868354997345,4,0.0319665736809523,2217.408635019249,4,0.5480890416118607,0.5681842421960169,1,18,initial_access,1,Low,0.68422014,0.3155774,0.00020246243,
failed_login_burst,2,3,3.0541690225711275,4,0.3456919872022646,52.42347721102748,4,0.2183056215479218,0.5410145669442085,0,3,recon,1,Medium,0.008260933,0.93009627,0.061642747,
data_exfil,3,4,30.161982706478675,4,0.001377916839028,5.2832025995388925,5,0.1356157656286979,0.5867358232655323,1,13,lateral_movement,1,Medium,0.01296997,0.70888263,0.27814737,
policy_violation,3,3,1.5356633141846543,1,0.0030202545232574,38.77710468544426,4,0.0545233178295523,0.8048492579252509,0,17,execution,2,High,2.8507948e-05,0.008458657,0.99151284,
suspicious_process,5,4,10.007750260440622,2,0.0589376975078057,46.62009062070168,3,0.2748510692949217,0.5279409955366412,0,1,recon,2,High,0.006631728,0.21498615,0.7783821,
failed_login_burst,2,5,15.407212238075363,2,0.0119681148275034,2017.8924063563825,2,0.4679630022715286,0.2372397291855184,0,2,lateral_movement,1,Medium,0.08343615,0.9027309,0.013832965,
suspicious_process,2,4,15.763411785627026,5,0.150446489050605,1454.8933622624627,4,0.048226638458468,0.6524167186522696,0,16,exfiltration,2,High,2.0767917e-05,0.0034432414,0.996536,
data_exfil,2,3,69.19876878016537,6,0.0225747580116405,588.6869889647313,3,0.5357937890582574,0.7552292530485496,1,12,lateral_movement,1,Medium,0.060958702,0.9332237,0.005817563,
policy_violation,5,1,18.99132476884563,20,0.3406056716520065,639.8593322430937,4,0.0149839549934979,0.5256957983503548,0,6,recon,2,High,0.00013814766,0.001808819,0.9980531,
failed_login_burst,4,3,26.404955977923805,3,0.0804676076699074,370.30882345758346,3,0.4051771392362513,0.777738972256943,0,19,recon,1,Medium,0.068145774,0.92426646,0.007587778,
malware_detected,2,5,11.083006132490082,3,0.0165700009094288,22.31138875722399,2,0.2993156365451572,0.6057109289845489,0,6,execution,2,High,3.6376591e-06,0.006643508,0.9933529,
data_exfil,3,4,35.12266045054789,3,0.0042190788622931,102.68469473516856,2,0.0197475270668482,0.8289277057590669,0,1,recon,2,High,8.042809e-06,0.005711172,0.9942808,
privilege_escalation,4,1,8.958488082908971,1,0.0458556887810174,14.2634688362241,4,0.1045706386750441,0.8741664602573297,0,3,execution,2,High,4.084285e-07,0.00040584823,0.9995938,
malware_detected,2,2,72.48072456516151,5,0.0410272225590217,2613.56523507267,5,0.3621958554234724,0.3831831345372038,0,3,lateral_movement,2,High,0.00034497428,0.096901715,0.90275335,
malware_detected,3,1,22.5483906089783,1,0.1535809405704978,1462.5582007193627,3,0.5362252725364822,0.1645970349036759,0,7,execution,1,Medium,0.027251229,0.8893944,0.08335433,
malware_detected,2,4,19.825544603719543,7,0.001060242472415,127.35333640817376,3,0.3496193397126063,0.469123247802473,1,2,initial_access,1,Medium,0.026490802,0.9386021,0.034907084,
failed_login_burst,2,4,63.555417710576975,4,0.0059744697409683,1506.2757040932092,2,0.5057887444189886,0.6949109978911192,0,8,initial_access,1,Medium,0.018604236,0.9480757,0.033320047,
malware_detected,3,1,3.0830189727825466,3,0.0011360123503439,27.427020604985465,3,0.2824778999326692,0.6486145282655678,0,12,initial_access,1,Medium,0.0017423079,0.65400577,0.34425193,
failed_login_burst,2,2,23.586934404939296,1,0.2115100888789591,1208.8724887522706,2,0.4327964017252376,0.4373399763577161,0,21,recon,0,Low,0.9519261,0.048046123,2.7766317e-05,
suspicious_process,3,1,4.042553009067496,2,0.0105481863314911,103.21929648158516,3,0.1295541641867398,0.7220080707870885,0,0,initial_access,1,Medium,0.011366703,0.97437966,0.0142536415,
suspicious_process,4,4,46.09323166267946,0,0.0475954604120454,68.09087244186091,3,0.3693750491480855,0.8797898972524605,1,4,exfiltration,1,Medium,0.05320156,0.9051004,0.041698094,
privilege_escalation,1,4,20.65527511032447,4,0.0003209000949915,169.96913071396733,2,0.0737702997661613,0.3681566608499757,0,23,exfiltration,2,High,2.0244208e-05,0.004362673,0.99561715,
failed_login_burst,5,1,19.402050001910126,1,0.0023347166135491,1086.238123832377,3,0.3559527229928535,0.5858160525480135,0,20,execution,2,High,7.098693e-05,0.021043375,0.9788856,
failed_login_burst,5,2,28.01889785003855,1,0.0870165950732683,23.843244698140197,3,0.0626152947414581,0.7626045786144892,0,11,execution,2,High,7.5219496e-06,0.00032961814,0.9996629,
malware_detected,3,2,32.050806513107375,5,0.003341714648637,27.65831201920821,3,0.5613748443454347,0.7109189717811191,0,7,recon,1,Medium,0.019336026,0.9449297,0.03573421,
suspicious_process,4,4,9.144703101996525,1,0.0455685752681513,41.37978214865292,2,0.3182283156271451,0.3243476185127096,0,11,recon,1,Medium,0.030907992,0.93758166,0.031510323,
malware_detected,5,5,3.948832114430439,3,0.0239163553572693,17.71539820664142,2,0.2953478215456907,0.1021288706563204,0,7,recon,1,Medium,0.0013982896,0.87056714,0.12803464,
failed_login_burst,1,3,3.951941109169572,3,0.00093738418063,18.74757829997954,3,0.5426325576338995,0.5859321376992335,0,19,execution,1,Medium,0.030017061,0.95657575,0.013407194,
failed_login_burst,2,2,22.24133180325937,2,0.0120250565308416,73.01110388012529,3,0.5723382728135415,0.2214627200865848,0,22,recon,1,Low,0.9134788,0.086497486,2.3692692e-05,
failed_login_burst,2,5,16.42866648262794,2,0.3374046511293708,87.90240084886995,2,0.4618112384379023,0.4850460828257333,0,8,recon,1,Medium,0.071184754,0.9234671,0.0053481255,
policy_violation,3,1,35.769276818043814,7,0.3525598297323539,2081.6219519296496,2,0.5542487028262069,0.7400172553272134,0,19,recon,0,Low,0.6350368,0.3645573,0.00040591357,
data_exfil,5,4,19.30919413552535,3,0.061810921419858,121.46493044262002,3,0.3167138045255119,0.5026602312358893,0,7,execution,2,High,5.640487e-07,0.00041584973,0.99958354,
malware_detected,2,3,16.521158548140544,4,0.1236758617697224,26.94299724147993,2,0.0162849745142821,0.643227391460042,0,12,recon,2,High,0.0025508332,0.24755523,0.7498939,
privilege_escalation,4,3,43.29676013266197,0,0.0258221638087798,35.386331741011844,3,0.5762684391191786,0.3256429959443051,0,9,initial_access,1,Medium,0.12588419,0.85382843,0.020287411,
suspicious_process,3,3,32.73881542598809,2,0.0834227591226738,1633.1408710113085,2,0.5892980228038794,0.5588858514950785,0,6,exfiltration,1,Medium,0.14710252,0.8487647,0.0041328263,
privilege_escalation,1,3,25.143269294984457,3,0.0425013723015048,17.998538206609716,2,0.3229581133838376,0.4606891943342215,0,19,exfiltration,1,Medium,0.0057093995,0.7820285,0.21226205,
policy_violation,2,2,25.0478207392029,30,0.9597721991595154,342.1156488790261,1,0.2146560480924902,0.2381998088290194,1,8,initial_access,0,Low,0.9937232,0.006276425,2.9328098e-07,
suspicious_process,2,3,3.4858976040721377,1,0.0172871556899822,1309.4896999987154,3,0.321940024746484,0.728606144766026,0,3,initial_access,1,Medium,0.028956704,0.95026547,0.02077783,
malware_detected,3,3,38.51505192446088,1,0.0114075018702562,3.151692858174437,3,0.5009127668823509,0.5348321730619341,1,7,initial_access,0,Low,0.7892592,0.21013385,0.00060697674,
suspicious_process,2,5,35.84578181844355,5,0.0009961334956698,45.75046741640465,3,0.4175646719767583,0.74430664597937,0,11,recon,1,Medium,0.013670721,0.9488434,0.037485875,
privilege_escalation,2,3,17.10914907532356,2,0.0185887329653589,734.8853395363168,2,0.4286680434098832,0.6074084758111603,0,13,execution,1,Medium,0.01919046,0.94190055,0.038908962,
data_exfil,2,4,41.40772120828221,4,0.0051920368937048,66.86464022369611,3,0.114805333491804,0.8136597222211125,0,0,execution,2,High,1.1973558e-06,0.004442493,0.9955563,
failed_login_burst,3,3,42.64919623317692,1,0.3594524382864248,24.868189584479023,1,0.3828302366618432,0.0611787417038876,0,16,recon,0,Low,0.67823243,0.32166496,0.00010262639,
malware_detected,4,4,37.85331385491503,4,0.111427423029239,962.6834049632772,4,0.5497316845726095,0.4765308493464903,0,19,initial_access,1,Medium,0.0034498519,0.90058345,0.095966674,
failed_login_burst,3,3,17.15849485044738,5,0.6706716459611749,46.55159234945353,3,0.3236128627884039,0.4719583969617973,0,20,recon,1,Medium,0.035123494,0.9559209,0.008955649,
failed_login_burst,5,5,29.997154810112747,1,0.1056141016440147,29.074619046017467,3,0.0137975115702499,0.2292381885211721,1,10,lateral_movement,1,Medium,0.032828253,0.9250482,0.0421236,
failed_login_burst,4,4,22.180875243586517,4,0.3182310139070703,13.426951804576325,2,0.3331203262204169,0.6763750719003724,0,8,recon,1,Medium,0.0043012155,0.92086524,0.074833564,
privilege_escalation,4,5,13.205767659715532,7,0.1551566796374778,766.9496631806255,3,0.0496093892453859,0.111146559383136,0,8,recon,2,High,0.0002830876,0.008053417,0.99166346,
malware_detected,1,5,21.98407588594313,4,1.112642677670752e-05,1616.7360267859417,2,0.5512696830834078,0.4101622122401698,0,6,lateral_movement,1,Medium,0.0037339558,0.9322502,0.0640159,
malware_detected,4,3,63.520332984909736,49,1.0,94.2166507913967,2,0.4950508286105689,0.4519314170297688,0,1,recon,1,Medium,0.003598601,0.93411016,0.06229123,
privilege_escalation,3,2,2.6450845551596074,3,0.0001462992697011,459.2129480421859,2,0.3729152496315441,0.6326586337321013,0,12,exfiltration,2,High,0.0013947497,0.44211325,0.55649203,
suspicious_process,4,3,31.3865632157696,5,0.0236381178016582,12.704377166407172,3,0.4028462128105946,0.519756687348912,1,23,initial_access,0,Low,0.9435959,0.05635914,4.502646e-05,
suspicious_process,2,3,45.62065901158488,5,0.1391278632424435,810.9672821236287,2,0.2686797656642856,0.9668847574890648,0,3,exfiltration,1,Medium,0.0056730113,0.9361336,0.058193386,
failed_login_burst,2,3,10.430107954670508,2,0.0637931601760059,71.93459715383355,2,0.1167135154202518,0.189968698898842,1,12,recon,0,Low,0.9362637,0.063703775,3.2508393e-05,
malware_detected,3,3,5.745305460357363,2,0.1743012153263112,13.834412159562165,3,0.2217632777658014,0.679524096561303,0,10,initial_access,1,Medium,0.00075275835,0.63619477,0.36305243,
data_exfil,2,1,10.384259391489298,2,0.0035629712186199,166.71585803426305,4,0.0806046655227325,0.538670973446087,0,20,lateral_movement,2,High,0.00071945303,0.12958324,0.86969733,
policy_violation,2,3,65.07509139942073,3,0.1006186446722221,43.78418787870707,4,0.5440134392135756,0.0699297799941304,1,18,initial_access,0,Low,0.83292824,0.16691555,0.00015621648,
privilege_escalation,5,4,56.65212225100619,31,0.4796895591720289,65.212227910697,4,0.4617732189344656,0.7459693469261205,0,2,exfiltration,2,High,2.8873518e-07,0.00084941334,0.9991503,
policy_violation,4,2,30.1505757187135,1,0.1785410822359551,97.13314034261224,3,0.1014703588335152,0.6079885183857892,0,10,initial_access,1,Medium,0.004656125,0.8648664,0.13047752,
failed_login_burst,2,4,38.21609539375309,3,0.2842290914885115,43.64012802454664,4,0.3466978496217789,0.2321812301238839,0,19,initial_access,1,Medium,0.009505782,0.8116991,0.17879511,
privilege_escalation,3,2,40.068325848608254,3,0.1579803740107694,3.865071023490033,3,0.421459140603439,0.4677557441753148,0,6,recon,1,Medium,0.09877601,0.89293563,0.008288361,
policy_violation,3,3,9.929809057250187,2,0.435232297150306,8.54416046056424,2,0.3636609321652972,0.5311803672784046,0,17,lateral_movement,1,Medium,0.062481098,0.93516344,0.002355417,
data_exfil,2,1,53.07753928263074,3,0.0015788127158971,17.161056929552167,2,0.5452561643342086,0.5927910154239919,0,3,lateral_movement,1,Medium,0.0741995,0.91451746,0.011283062,
policy_violation,3,1,19.89860696933551,4,0.0412824402218359,75.49920132362197,2,0.1154298815677536,0.6013728666131422,0,14,initial_access,1,Medium,0.101428114,0.89514416,0.0034277306,
failed_login_burst,3,4,14.116420308669367,2,0.0045845947300845,125.68407866370832,5,0.3567107339574475,0.6732177092318722,0,6,lateral_movement,2,High,0.00010927904,0.11967173,0.88021904,
failed_login_burst,5,2,15.735236312708311,2,0.0886939982646435,1390.496119012843,4,0.1318765649659898,0.6482682214136112,1,16,lateral_movement,1,Medium,0.020555308,0.9212244,0.058220256,
failed_login_burst,1,3,19.607910250090388,3,0.1584413368931435,92.5420112520883,2,0.069547097484419,0.776084710380472,1,0,initial_access,1,Medium,0.086719155,0.8940654,0.019215437,
failed_login_burst,2,4,51.37699126204721,18,0.8057784207695398,16.99667945950804,3,0.5468398170390049,0.6208398506974866,1,12,execution,1,Medium,0.058587015,0.93549544,0.005917581,
failed_login_burst,4,3,23.30856711253189,2,0.0607160084772305,26.47031461134756,2,0.5599581599126328,0.2697310426404547,0,11,execution,1,Medium,0.13946782,0.85136014,0.009172036,
malware_detected,4,2,6.5246608908929815,5,0.0055830879461152,1967.7986377796408,2,0.0349228085958847,0.6899047174069262,1,4,initial_access,2,High,0.0026870791,0.20956895,0.787744,
malware_detected,3,5,9.49735920268274,3,9.107133346392616e-05,55.08285715668285,3,0.0806331868994249,0.8022311224545006,0,17,initial_access,2,High,3.45663e-08,0.000113592556,0.9998864,
data_exfil,2,2,33.30086586658444,2,3.7597992984142425e-06,127.32846626114032,2,0.1177294785393469,0.377579371987721,1,20,recon,0,Low,0.7608702,0.23719063,0.0019391469,
privilege_escalation,4,3,31.9665517215148,2,0.0815655172351936,79.2157466592387,4,0.4630586821027151,0.3948012416766681,0,2,initial_access,1,Medium,0.009946414,0.85530466,0.13474898,
failed_login_burst,2,1,48.996673918942506,5,0.1047457597554371,16.4588627939636,2,0.5070503432488103,0.4749133192197821,0,14,execution,0,Low,0.667966,0.3303711,0.0016629008,
data_exfil,3,3,24.30309024845071,2,0.0710998531248347,18.0183107033929,3,0.142946983908657,0.533037342282603,0,5,lateral_movement,1,Medium,0.0036771651,0.85474193,0.14158094,
failed_login_burst,3,2,4.786911794868958,3,0.0124113827545219,1146.7010309595505,4,0.0733732792219114,0.2024462702007121,0,0,recon,2,High,0.0042665373,0.3161994,0.6795341,
suspicious_process,2,3,39.39503896330094,3,0.006266971581187,31.54648664432036,3,0.2499000009141624,0.5517732989467936,0,23,exfiltration,1,Medium,0.0053884457,0.9343101,0.06030148,
failed_login_burst,4,3,42.55845519754292,1,0.1615969332296319,1042.4441174675142,4,0.2335016181977889,0.1983781135147719,0,23,recon,1,Medium,0.004625744,0.87688285,0.118491344,
malware_detected,3,4,8.882002916788753,3,0.0210507163066272,17.323364796681968,2,0.51107500951706,0.2467820037333033,0,10,recon,1,Medium,0.051098093,0.9440626,0.0048392983,
suspicious_process,2,2,53.37275901062463,0,0.0272299349795894,88.65445876671436,2,0.5503067715568513,0.6171710510025052,0,4,recon,0,Low,0.528071,0.47166955,0.00025948006,
malware_detected,1,2,6.234484155751347,5,0.0291979131630732,472.6027409584419,1,0.555217639396037,0.2110517330749005,0,6,recon,0,Low,0.939823,0.06015815,1.8823579e-05,
data_exfil,5,2,15.971830914661572,50,0.591140359580215,31.082257574716053,4,0.1170989241410539,0.2975593735255048,1,8,initial_access,1,Medium,0.00973356,0.8290898,0.16117665,
data_exfil,4,1,0.1051653934778013,2,7.603394692057238e-05,2715.393654861387,2,0.4693692897668926,0.5487962062127066,0,3,initial_access,1,Medium,0.008413238,0.8474156,0.14417116,
failed_login_burst,3,2,14.617754012359253,0,0.0661474464017835,893.9367754699098,4,0.3576361958312953,0.9553780933195264,1,20,lateral_movement,1,Medium,0.07690625,0.91720146,0.0058923215,
data_exfil,2,2,41.14643039773083,3,0.0059217389802699,6.968385937618972,2,0.0309927827815483,0.5445983777224563,0,22,recon,1,Medium,0.043452766,0.6820939,0.2744533,
suspicious_process,3,3,11.837335754067672,6,0.0001641381702813,1954.834374072856,3,0.0252267266822373,0.8717478585247099,0,20,lateral_movement,1,High,0.0055584344,0.39980006,0.5946415,
suspicious_process,4,5,29.843056270517597,4,0.0047739614421086,2.569415042410307,2,0.0763573276649065,0.7919972616063706,0,6,lateral_movement,2,High,0.0007337368,0.07708448,0.9221818,
malware_detected,3,5,22.268547634868195,4,0.0346714038116649,3.434853637836392,3,0.2422588465297534,0.3103962697683634,0,20,exfiltration,2,High,2.0612733e-06,0.0020582692,0.99793965,
privilege_escalation,1,2,14.135949563036837,4,0.145956051246367,590.188899475104,4,0.1006041778291568,0.7363056360807285,1,15,initial_access,1,Medium,0.010721417,0.8964883,0.09279025,
policy_violation,3,3,13.87518108250497,3,0.1780825676506329,64.75757891264018,3,0.5522527089727025,0.8740074023994209,0,12,execution,1,Medium,0.06907943,0.9018754,0.029045185,
malware_detected,3,3,20.0032387429134,27,0.7539121853479491,14.074754760977005,5,0.3509071944524288,0.6799807290425762,1,16,execution,2,High,0.0002476989,0.10668053,0.8930718,
privilege_escalation,4,2,13.860412201455862,3,0.0458978846462569,57.22099891151064,2,0.2657910559114262,0.7329469935848417,0,17,initial_access,2,High,0.001188347,0.48626998,0.51254165,
failed_login_burst,4,3,0.3963380128374006,1,0.0879617181661117,839.6464412292255,3,0.2215019434434854,0.7762160748808011,0,23,recon,1,Medium,0.0027502237,0.75860846,0.2386413,
failed_login_burst,3,2,22.729574626773157,3,0.3567788335028371,1314.4847571709145,2,0.0635293429356609,0.1218954675660583,0,6,recon,1,Medium,0.20477486,0.67606497,0.11916015,
malware_detected,2,2,1.7400689491497787,4,0.3511177553083277,139.27261888824358,2,0.0268408134354079,0.2892489165456398,0,12,recon,1,Medium,0.050535172,0.7869058,0.16255902,
failed_login_burst,4,3,18.84511195731258,4,5.65700003072004e-05,47.815479564621405,3,0.3802000784095957,0.6203728825454291,0,6,initial_access,1,Medium,0.004236162,0.86874044,0.12702338,
failed_login_burst,2,4,12.768096758417464,9,0.0037462763728604,2.770395974047619,2,0.4124796162645495,0.2816806149659134,1,11,lateral_movement,0,Low,0.9823996,0.017593652,6.802173e-06,
failed_login_burst,3,5,2.492289981239621,2,0.3421639047299928,41.1169282290701,3,0.0325873046886404,0.8278047788497398,1,8,lateral_movement,2,Medium,0.0056122113,0.55813235,0.43625543,
suspicious_process,3,3,9.259999279762674,8,0.0055233697098011,4179.263681706319,2,0.114864982937218,0.4536422320915036,1,1,initial_access,0,Low,0.93176186,0.06755052,0.0006876837,
failed_login_burst,3,3,24.326388150596436,3,0.0010612463703098,46.62721287321653,3,0.0513467854604341,0.7739634102221346,0,23,execution,2,High,0.00010339294,0.01600337,0.9838933,
failed_login_burst,3,2,15.523110570011603,5,0.1873409750109174,82.04840610908553,3,0.297887619030334,0.5366820431119417,1,19,recon,0,Low,0.81563914,0.18406156,0.00029934646,
malware_detected,5,4,51.293852059926174,2,0.3054036300756558,7.339217453207033,2,0.0866572335360457,0.3608007905174873,0,15,recon,2,High,2.7023818e-06,0.0005809436,0.99941635,
failed_login_burst,3,3,25.41324679086398,2,0.0277387656764989,55.95921723735998,3,0.2447440363331829,0.389410849201279,1,0,execution,1,Medium,0.05109923,0.9463791,0.0025216842,
suspicious_process,4,2,15.77798570441955,3,0.1388440738674776,156.54467989210215,5,0.1044812918191045,0.9428073305524244,1,14,exfiltration,2,Medium,0.0017336279,0.7032549,0.2950115,
suspicious_process,2,2,18.883014705026596,3,0.1615147830288634,36.22181927829376,3,0.2894557863691284,0.4998086335650978,1,17,execution,0,Low,0.7739086,0.22524288,0.00084855605,
malware_detected,2,1,10.355031006625028,5,0.1870837882620856,1210.0670143248783,2,0.2812965236924208,0.5719605370700064,0,4,initial_access,1,Medium,0.041157827,0.93521434,0.023627881,
malware_detected,4,2,18.180566046009297,2,0.0480732769022828,64.0848360684282,2,0.0160795427663468,0.7667536191460036,0,4,lateral_movement,2,High,1.6430798e-05,0.038259402,0.96172416,
privilege_escalation,4,5,12.82283491467306,1,0.0613305161640095,2.448389659285096,4,0.5753240311366467,0.7648825310230805,0,6,execution,2,High,1.2774292e-05,0.011644962,0.9883422,
failed_login_burst,2,4,22.120307583473075,2,0.0021427863973333,648.700887903236,2,0.017117016079908,0.6573513595191997,0,9,exfiltration,2,High,5.8050053e-05,0.0393212,0.9606207,
privilege_escalation,3,5,41.11394842576893,2,0.2048153516859471,2156.577270076154,2,0.3936525260347454,0.2432152454103789,0,14,recon,2,High,0.0011732316,0.19026126,0.8085655,
failed_login_burst,3,2,31.108554876438276,41,0.27257072601917,952.7242308655946,2,0.0251038390725062,0.1116468286732873,0,15,initial_access,1,Medium,0.10157922,0.7659327,0.13248806,
failed_login_burst,2,5,28.35560147613752,1,0.0788970575371304,42.19042239074843,2,0.043686483333227,0.7578873931998514,0,13,recon,2,High,0.0005182526,0.03900064,0.96048117,
malware_detected,2,4,0.5684412479068802,4,0.0201134720379351,552.7016864333904,4,0.5948442885236731,0.3999117870726583,0,16,initial_access,1,Medium,0.0009384165,0.9421186,0.056942973,
failed_login_burst,2,3,26.015135786591166,2,0.0453238725873172,63.20575037907571,3,0.357849948272578,0.4689474326783002,1,16,exfiltration,1,Medium,0.2535867,0.74344033,0.002973004,
failed_login_burst,3,2,10.597981085199525,1,0.189303390123361,78.8953063024753,4,0.0342214450172318,0.480385273260616,0,11,initial_access,0,High,0.006110555,0.22844018,0.7654492,
malware_detected,2,2,3.4015794135384017,5,0.1724129020702298,946.7556080922792,3,0.4063575233459091,0.8842854979236721,0,2,exfiltration,1,Medium,0.017027026,0.7888237,0.19414923,
malware_detected,4,4,32.19888154609465,2,0.0014189641543351,20.54087370938921,1,0.5921975779126039,0.7524500855914276,0,8,initial_access,1,Medium,0.006377014,0.98190975,0.011713262,
failed_login_burst,2,3,22.54433188057691,1,0.2629341584787963,89.40342461469685,2,0.5785803678255891,0.3663151497566318,0,19,lateral_movement,0,Low,0.8000671,0.19980896,0.00012394966,
failed_login_burst,1,4,8.824600546718218,4,0.2226688190644715,837.1790872377003,2,0.0251308858777064,0.5011871965053966,0,16,initial_access,2,High,0.006361809,0.15481216,0.838826,
failed_login_burst,4,4,9.288106111164163,2,0.0080146464033187,778.1631529245285,2,0.0317458363270663,0.6763433851111356,0,0,execution,2,High,5.3093627e-06,0.0023862112,0.9976084,
failed_login_burst,4,2,17.161828749472104,3,9.98738170583342e-05,1108.1877275439283,4,0.4507573443928346,0.6279830797460167,0,16,lateral_movement,1,Medium,0.011064071,0.9653044,0.023631582,
policy_violation,2,4,0.3065391460015692,3,0.1266577015002466,37.786033137295455,3,0.3273325197718924,0.2313294992418229,1,22,execution,1,Medium,0.13532951,0.8565443,0.008126134,
suspicious_process,2,1,18.31374836520039,1,0.0018195595402762,97.81799096179496,2,0.0993101157918626,0.749802425539367,0,22,recon,1,Medium,0.078422084,0.89351755,0.028060393,
malware_detected,2,4,36.15078481276291,4,0.0492601433874931,169.98748527237856,3,0.5837174014850472,0.56459863519306,0,3,exfiltration,2,High,0.0002478553,0.3651742,0.634578,
malware_detected,3,5,8.700948445700343,0,0.0396118107339086,1175.763279402039,3,0.288122383687933,0.4244877926733241,1,9,recon,1,Medium,0.030641591,0.84185344,0.12750496,
policy_violation,2,2,29.231331873762784,0,0.2840464036914249,241.9073567568529,5,0.4259901051713198,0.6534613082015492,0,1,lateral_movement,1,Medium,0.07540506,0.92027396,0.0043209773,
data_exfil,2,4,51.80232773711965,1,0.0071726430725293,686.9498172300017,4,0.5229670229031784,0.3166743369890532,1,6,exfiltration,1,Medium,0.002941315,0.8752969,0.12176176,
failed_login_burst,2,5,20.05596405311705,1,0.0081907338792713,57.57118775125184,3,0.0286939570730989,0.5460515292156193,0,15,lateral_movement,2,High,6.290855e-05,0.016169362,0.98376775,
failed_login_burst,3,4,42.81385470375474,1,0.0048827645975484,67.12114662449022,5,0.360650243394553,0.5104659508074878,0,17,execution,2,High,7.003216e-05,0.012293659,0.9876364,
malware_detected,4,3,17.349426942633922,6,0.2197476282266131,81.61451212104949,2,0.5170612235629556,0.5375247154076249,0,3,execution,1,Medium,0.00083495304,0.7380345,0.26113057,
malware_detected,4,2,6.580079658855174,2,0.0736824149832121,116.00173150411166,2,0.5216533539892065,0.2776541444533512,1,17,initial_access,0,Low,0.8457708,0.15402938,0.00019986283,
failed_login_burst,4,4,11.112554855405248,2,0.0001790338236257,1073.1033819321033,3,0.5340676491579097,0.8952094423141796,0,1,recon,1,Medium,0.014785767,0.95914257,0.026071673,
privilege_escalation,3,2,13.07602560485989,3,0.0189854981855681,54.19032701127067,4,0.201721024563922,0.5223254801941793,0,1,initial_access,0,High,0.0040080873,0.40398684,0.5920051,
