alert_type,src_asset_criticality,dst_asset_criticality,user_risk_score,event_count_24h,failed_login_ratio,geo_distance_km,rule_severity,rule_historical_fpr,detection_confidence,is_known_fp_source,hour_of_day,kill_chain_stage,priority
malware_detected,5,3,6.528208099810281,1,0.011109524644065859,163.44389846449047,5,0.46181605139074494,0.33096050753974376,1,19,lateral_movement,1
failed_login_burst,2,1,25.324534037630485,42,0.3686072463864616,93.84032826743956,2,0.40593616624327544,0.2326932170680373,0,20,recon,0
malware_detected,3,4,37.63602342132014,1,0.03337995006270238,78.08955863931818,3,0.21087380094655642,0.4268524239861318,0,23,recon,2
policy_violation,2,2,25.406686670645833,5,0.19936912900064455,148.76845102441317,1,0.10272065066284639,0.4233070097831482,0,20,recon,0
failed_login_burst,3,4,11.09492271410839,2,0.07114307838212225,552.3345399635205,4,0.28144489516091,0.789194888777474,1,9,initial_access,1
suspicious_process,3,4,47.77798567214383,6,0.003062566253437787,39.56123854922685,2,0.11251631512274068,0.5700271047239144,0,4,execution,1
malware_detected,3,2,19.19754213826388,1,0.24746750182232588,61.37337255465932,4,0.2919815121720873,0.11487795965187665,0,17,exfiltration,2
failed_login_burst,3,4,5.624282191760425,0,0.007818616871403023,771.2292175271715,1,0.38203448406783835,0.3008561843248882,0,15,recon,1
data_exfil,4,3,10.965086210606692,3,0.026483069197930798,1573.2978449947095,1,0.31027257766861327,0.508777848796554,0,9,initial_access,1
failed_login_burst,2,2,42.771649787799845,58,0.2641512390999165,387.1074533742275,4,0.020284468788952063,0.22458613923783122,1,5,lateral_movement,1
failed_login_burst,1,2,41.92258777214062,28,0.4462606699620668,21.04271130328349,4,0.051622397528506725,0.576024311506346,0,16,exfiltration,2
data_exfil,2,3,27.2676983610268,1,0.057806899162392046,845.9403571968666,2,0.5719935400406695,0.6182260020988783,0,21,execution,1
failed_login_burst,4,4,15.613281165447892,4,0.03580277659170766,312.5235841003854,1,0.24920104094452966,0.3805175695281746,1,12,exfiltration,1
failed_login_burst,4,5,2.5561956280092186,0,0.018282110242685834,21.62644848167971,5,0.39663886925472214,0.2790402668369183,0,10,recon,2
policy_violation,5,2,7.779740288406946,3,0.028620267500361913,1087.3523577884837,3,0.23266826830166704,0.37402048320502373,0,8,execution,2
failed_login_burst,2,2,32.25057233438183,35,0.9364304829663084,754.37345082633,3,0.5510196237319938,0.6485624215675148,0,3,execution,1
policy_violation,4,2,50.09305499692037,4,0.042157874155719886,985.3769937467569,3,0.4242135250033389,0.37413010732876373,0,4,exfiltration,1
policy_violation,2,3,4.234873119257386,7,0.01740769439808555,115.20923417986064,2,0.30200784078913523,0.49899646511515655,0,21,exfiltration,1
failed_login_burst,3,3,36.84891410537909,2,0.010116565671998083,1135.6006786150867,2,0.5850157530662742,0.8504533309895227,0,2,recon,1
malware_detected,4,3,4.960156392085398,9,0.016716538075974327,3.6078982840879994,2,0.36537279249331744,0.7057128084463354,0,7,exfiltration,2
failed_login_burst,4,1,32.19093423199448,1,0.0750974328693603,59.10794378866973,4,0.3085733466952258,0.8666257195133218,1,23,initial_access,1
data_exfil,4,3,41.33026455854529,1,0.012785066100509085,41.659284536223886,2,0.5368032862791114,0.4145040886831131,0,7,execution,1
failed_login_burst,2,5,30.071890974833583,3,0.06236976519521132,59.71493420414028,3,0.5173067024373568,0.27458738884568473,0,15,recon,1
suspicious_process,5,4,31.116916795146814,5,0.004861200639352105,56.88228154546147,3,0.05950320897686293,0.9068387177142871,0,15,exfiltration,2
failed_login_burst,5,2,17.98094986573088,2,0.2142682834078006,1495.5937039395526,2,0.29461420830770707,0.6355252916667679,0,12,initial_access,1
data_exfil,2,2,10.450726787289327,3,0.2665052492703233,58.09728451793538,4,0.08492931294495829,0.35656284081734957,0,17,initial_access,2
failed_login_burst,4,4,1.1292226633419378,4,0.06146066169321966,39.588418554259384,2,0.024630727265768787,0.8819490390867566,1,7,recon,1
failed_login_burst,5,4,33.89738798747028,2,0.07068995068323797,796.5313725068216,3,0.4226994263292387,0.257345613683449,1,8,initial_access,0
malware_detected,3,2,18.80204941946752,4,0.24803648244268575,44.73696633940366,2,0.42949596709264926,0.6235680903904961,0,15,initial_access,1
malware_detected,2,3,38.236279098536315,5,0.15079592868554278,170.43411137729692,4,0.23343681657423204,0.7450418469151745,0,7,initial_access,2
suspicious_process,4,2,52.53169415008507,1,0.1286956594584226,6.4809077314855035,2,0.5503131393499051,0.7925098743998314,0,9,lateral_movement,1
failed_login_burst,5,3,66.01756413575508,4,0.12465125135459187,56.650270437696584,2,0.41121946781540253,0.8047039425755241,0,18,initial_access,1
failed_login_burst,2,4,10.360612835937511,4,0.3436001565078141,2.3398259197950417,4,0.4881820586553462,0.4366647156052744,0,2,exfiltration,1
privilege_escalation,3,4,50.96265664912293,4,0.03670953955829463,881.6977332950208,4,0.018664849202179715,0.1883511364333783,0,6,initial_access,2
privilege_escalation,2,2,24.405471709111545,3,0.00016814149913863734,73.96991251367356,3,0.5891832194926976,0.1886470502348472,0,11,execution,1
suspicious_process,1,3,12.939492471781227,3,0.21615924676848292,53.91203504237328,5,0.39387502193679363,0.4089572409332232,0,1,execution,2
suspicious_process,4,5,47.342192892108606,1,0.47304892807642507,135.81330488169542,2,0.4876656689294317,0.09335071778904248,0,14,initial_access,1
suspicious_process,4,1,10.565184649469769,3,0.008881402539836315,17.253310127551245,2,0.287552526511399,0.2253201228599566,0,12,lateral_movement,1
failed_login_burst,5,2,26.013632825823663,5,0.009578111131597272,789.7818971339065,2,0.46826630507099504,0.6133281843584849,0,4,initial_access,1
malware_detected,1,4,5.843030013963581,3,0.0005616894414822099,30.36755928843226,3,0.07574746056649569,0.7747547517490153,1,15,execution,2
policy_violation,5,5,14.993797485539401,2,0.04804656050363184,670.1095938013294,3,0.5860318887542502,0.8650041891628378,0,5,lateral_movement,1
privilege_escalation,4,2,25.070846000770686,2,0.06632662515905824,1727.6366573896066,3,0.4534737877752596,0.6822021464184563,1,13,initial_access,1
data_exfil,2,1,7.636456285465003,2,0.09841558731619021,79.00801099885875,1,0.27399037026589795,0.22252694361624697,0,22,initial_access,0
failed_login_burst,3,3,17.07897659295096,1,0.27247938808326494,44.62811491799188,4,0.5275555178784787,0.3961957935633373,1,13,lateral_movement,0
privilege_escalation,2,3,18.442106689197942,4,0.0009812607461741447,405.9575553732928,3,0.541445370209954,0.8053183661614229,1,8,initial_access,0
suspicious_process,3,4,14.171134159577967,4,0.003542519223789402,1041.7319807046315,2,0.3530909073605916,0.62055901680685,0,16,initial_access,1
privilege_escalation,3,2,3.6347796475265794,2,0.21376678759021853,161.37387877559053,2,0.5663796080652421,0.6171734422293879,1,15,initial_access,0
suspicious_process,3,3,3.562155367119055,4,0.5225552858478912,664.2814872236672,3,0.5938831427099462,0.4066138899443759,0,0,exfiltration,1
privilege_escalation,2,1,13.04304803022939,2,0.22793685239152378,1352.1727400043249,3,0.14597210283601134,0.2552693065017161,1,19,recon,2
failed_login_burst,5,4,15.435128758125904,5,0.30787279069952833,99.91651393121553,3,0.0947762201725801,0.7648151982152026,0,14,initial_access,2
privilege_escalation,2,3,18.019142394300815,1,0.030347368219293572,46.95121764916694,3,0.22801771089154146,0.644379382249141,1,12,initial_access,2
failed_login_burst,3,2,21.832536630922213,5,0.2352510396742569,1162.9550639612423,4,0.43231936246076885,0.348411612482202,0,21,execution,1
malware_detected,2,5,3.6909488512808455,2,0.03221003346507615,9.818908138767659,3,0.06956274893386222,0.2930845273707119,1,8,exfiltration,2
failed_login_burst,3,2,54.155431558974634,5,0.39189096487317004,194.00894932676647,3,0.14941426344834297,0.12152132342763448,0,5,lateral_movement,1
data_exfil,4,3,21.326251513745913,4,0.09519711715822328,52.972367159872434,4,0.36991173860036897,0.44039215626693495,0,19,execution,2
suspicious_process,3,2,57.33880798713449,3,0.18110595952203487,683.2627264300296,4,0.40524247888562537,0.1585335079094936,0,0,lateral_movement,1
privilege_escalation,1,2,14.917266419420669,1,0.4156238021490925,50.09935903054544,4,0.556974174011061,0.2996779072659817,0,17,lateral_movement,0
failed_login_burst,5,3,8.478071289746353,6,0.03964501583091642,865.4732847063437,2,0.44775936675944944,0.36094807947780705,0,22,execution,1
malware_detected,4,1,46.459313851209174,5,0.031729325953943226,5.608346431527407,2,0.3995805054185573,0.36329122657242036,0,4,exfiltration,2
policy_violation,4,3,50.42854074218357,2,0.011423901012153704,14.989623201915059,2,0.26390634712353467,0.7279176221014477,0,4,initial_access,1
malware_detected,3,2,11.104818657584731,4,0.34440342651846256,29.17567111490499,2,0.04732144203519538,0.6412937232494895,1,17,execution,2
failed_login_burst,3,1,20.095473467153894,5,0.09729449287296207,1.1851444143714895,5,0.32711276354885827,0.9841498016999679,0,12,execution,2
malware_detected,1,4,24.377507557243685,33,0.8808495974654145,49.99412736929258,3,0.5900399530150461,0.4047151170904272,0,17,lateral_movement,1
malware_detected,2,1,12.556910969612497,4,0.06385664218494519,891.5779405093197,2,0.5644861465526637,0.24696290132802318,0,1,exfiltration,1
privilege_escalation,5,2,26.173977991159695,46,0.6258797055227404,1472.6560361814622,3,0.2042182504146553,0.6696266473680745,0,11,recon,2
failed_login_burst,3,4,28.374885791953158,3,0.0663552578049478,46.101418630281124,3,0.30519018868011294,0.8228391028040432,0,16,recon,1
suspicious_process,4,1,2.307786332369998,5,0.11928643611590692,505.8508794361664,3,0.27269889558585775,0.2683708647845005,0,17,initial_access,1
failed_login_burst,3,3,30.09870491025874,5,0.018621978882745076,983.4056728824216,3,0.41938083872712595,0.4454228285562305,0,11,initial_access,0
failed_login_burst,2,4,28.892134847053867,0,0.10961671623499475,30.736182542142497,3,0.25426053439445767,0.5860744161830792,0,15,exfiltration,2
failed_login_burst,5,2,7.429480322215524,3,2.4762703242840203e-05,9.498405914899486,4,0.10959688794664385,0.30486432904199917,0,4,lateral_movement,2
malware_detected,2,4,0.8689719134323983,4,0.02453490143826489,65.81726811284739,4,0.5235306407606881,0.5052480096099594,0,6,recon,1
malware_detected,3,4,34.910358323781956,1,0.15739252923636066,22.531409997437947,4,0.5373588748628217,0.20908814706768197,1,16,lateral_movement,1
failed_login_burst,2,1,26.718778901626905,6,0.22878068544104976,158.13057949348956,2,0.14440586779816356,0.4387139302638441,1,18,lateral_movement,0
malware_detected,3,5,24.67153216765897,3,0.011105706242597973,6.632219711280357,5,0.04696997422880987,0.6628684375648621,0,1,recon,2
data_exfil,1,4,26.443035705287425,3,0.03631940914217007,22.908495297401295,4,0.4403225939933446,0.7471815543648884,0,18,initial_access,2
privilege_escalation,2,1,21.962257777909368,2,0.08000843070062198,82.6796322592998,4,0.49349679667424146,0.7072271228308435,1,19,initial_access,0
suspicious_process,3,2,16.399880635393476,2,0.14937421363319647,1517.1684883289545,3,0.3168185757699983,0.4641998780129544,0,6,recon,1
privilege_escalation,3,2,10.098541443675941,7,0.187797511938638,6.897629780173838,3,0.2516422487759361,0.9577103860339882,0,11,initial_access,2
failed_login_burst,3,2,18.84066985871565,3,0.0005223996565225547,48.14379682413088,4,0.2692617306676436,0.5634925818683606,0,7,exfiltration,2
suspicious_process,4,5,23.877322825908514,1,0.013928178704678171,81.16077907356114,2,0.0515630469675141,0.252479574416923,0,19,recon,2
policy_violation,3,3,1.8473568482306482,2,0.4852928431183335,43.86415536051659,3,0.20848341656718838,0.42053062604155556,0,17,execution,1
privilege_escalation,5,2,5.0958866334101005,6,0.008153479340223119,105.09451964449943,3,0.5429652036828412,0.6571785672627384,0,10,execution,2
policy_violation,4,3,41.145890637247476,2,0.1504793744556994,2006.0226661913327,2,0.46679956910323833,0.3862718113616462,0,12,recon,1
malware_detected,4,2,22.45477480926118,1,0.1190033590444264,604.098117588869,4,0.12317168745158534,0.2956450024470339,1,19,initial_access,1
privilege_escalation,2,2,7.868701391051356,2,0.003900063434019826,58.08757625718863,3,0.34060976079754224,0.8837990531678569,0,4,initial_access,0
policy_violation,1,2,53.91918706830441,1,0.09847344763339808,150.7178468420727,4,0.13668365617344524,0.2564276170560522,0,1,recon,1
policy_violation,5,2,2.3713870174969878,2,0.013614792892682366,46.45862639805537,4,0.04064593469206204,0.659763702590988,1,21,lateral_movement,2
privilege_escalation,1,2,70.23182051361951,2,0.0003765475240762458,18.18278835117755,3,0.3509668191553881,0.5448750710901338,0,6,recon,1
data_exfil,3,3,21.840572668106535,4,0.23675776722936723,73.04455282578638,4,0.5931618010121771,0.4176410369856298,1,21,initial_access,0
privilege_escalation,1,4,30.30214858173572,6,0.00347797694245799,1151.1580188061746,4,0.07489278118792783,0.15523825881303108,0,15,initial_access,2
failed_login_burst,4,2,25.693504558394608,0,0.018684655173970836,2.926793891293942,5,0.04040094350251183,0.4271106056462482,1,5,execution,2
suspicious_process,4,2,1.336902244210582,2,0.004048007562192238,650.1841358118916,4,0.43642690123595734,0.6606591109536235,1,2,exfiltration,1
malware_detected,3,5,46.88705284902432,6,0.17623984235107854,45.6353601319967,3,0.3548718913865532,0.3180213861032283,0,23,execution,2
malware_detected,4,2,50.05058883088219,39,0.8803387765075639,942.0373368491092,3,0.2107276932393244,0.36382954815550667,1,10,recon,1
malware_detected,3,2,7.373739071224479,8,1.01049151663349e-05,137.99675509385065,3,0.02059764326364618,0.46993167061300933,0,15,execution,2
malware_detected,3,3,29.27445582379694,6,0.003841356580353934,4.430536207063352,2,0.05457627753948148,0.7665155267221826,0,16,execution,2
privilege_escalation,1,5,26.84133187637494,6,0.0014129585435292307,916.043187515099,2,0.4870359458796328,0.6378612257317752,0,9,recon,1
suspicious_process,4,1,24.407839080940377,2,0.18813409348422605,54.57055408933286,5,0.46213146934529,0.4389731322776899,1,17,exfiltration,1
data_exfil,4,4,35.29317562943618,4,0.41365480450152387,28.58441391489972,5,0.31316567738749795,0.6952065011714316,0,3,execution,2
data_exfil,2,3,17.46710240150637,6,0.08348909188431644,1079.2364166655877,2,0.2722926090139446,0.5435764172023645,0,22,execution,2
malware_detected,4,5,8.750313125880433,8,0.07814583089791112,4.377925114506265,3,0.4159928070207819,0.6334478006394751,0,22,recon,2
privilege_escalation,2,3,22.69941792914734,1,0.10729323788386048,106.43544448427336,3,0.32210951901832635,0.4883963637266034,0,0,initial_access,1
failed_login_burst,4,5,40.00661190077792,3,0.0237681154770581,996.409659115502,2,0.5191023960113093,0.49435301169494955,0,12,recon,1
privilege_escalation,1,3,9.003946697568084,5,0.051254751149442675,4.328224001700297,4,0.2932179250557906,0.5018556260631472,1,11,recon,1
failed_login_burst,4,1,31.159903209301543,3,0.09247159874733704,15.712173625691845,2,0.5785879305662402,0.4437957868285361,0,19,exfiltration,1
data_exfil,3,3,12.289691452984199,2,0.09949734552753446,822.8169055167842,4,0.23768125869969559,0.8828793746461814,0,19,lateral_movement,2
suspicious_process,3,4,22.3423896813147,38,0.8332925532379483,16.592944648161787,5,0.10194679199165216,0.549979225584644,0,10,initial_access,2
privilege_escalation,1,4,35.34585045038517,4,0.015077900345713867,13.880548616252494,3,0.3951440949487688,0.2811140444943899,0,17,exfiltration,2
privilege_escalation,2,4,6.196234522583853,4,0.18776904774458972,94.98559513509005,2,0.38664656362058797,0.4586050106015104,0,1,recon,1
data_exfil,3,1,2.2996542663347297,0,0.08407290578596495,710.1387585051802,2,0.057025481944868534,0.2418558803906947,0,13,recon,2
failed_login_burst,5,4,20.507968642494117,1,0.0008320968457370107,7.330869898742093,3,0.20794158147368327,0.6839849404407045,0,18,recon,2
suspicious_process,2,2,22.722095109988917,2,0.0024343826089745367,6.107732777814665,2,0.5176740944326925,0.7737090122897762,0,19,initial_access,0
privilege_escalation,3,5,18.637828434719022,5,0.001427526260027832,10.817113551242992,4,0.2600044386176029,0.933458554624904,0,3,initial_access,2
failed_login_burst,2,5,12.253808951647137,1,0.04684779129232834,34.142609269031645,4,0.28936999547578623,0.4169829691950238,0,14,initial_access,2
failed_login_burst,2,4,18.282381482321984,6,0.05890118863397788,34.85753103656438,3,0.22758835178641004,0.1799588187125098,0,6,recon,1
suspicious_process,2,1,6.5802749067096045,4,0.002789034643104325,89.27607280966815,4,0.463151674509807,0.5530330999934836,0,21,initial_access,0
failed_login_burst,5,2,26.995416200511453,1,0.0003965497207908164,113.3753647524983,5,0.05363038247010834,0.19499206935051272,0,23,lateral_movement,2
data_exfil,5,2,2.0892331319548907,4,0.048686129008831104,656.6800043775621,4,0.08368969003696226,0.7177308908528945,0,1,recon,2
failed_login_burst,2,5,9.885654949716823,4,0.0016646743499365213,1368.30581473454,3,0.5351050424152279,0.6998853448776505,1,21,initial_access,1
failed_login_burst,3,2,19.327199578846514,4,0.0015282085422822051,708.4171442170231,2,0.5779001655723714,0.27494826652157023,0,5,initial_access,0
suspicious_process,3,2,9.104755793097315,1,0.06409865005782947,1459.9717057252913,2,0.4109910629763259,0.6304865077832104,0,8,exfiltration,1
failed_login_burst,4,1,42.781940497559454,4,0.0032609186935823177,23.22602344657569,2,0.5202634664230736,0.05355772122056591,0,11,exfiltration,1
failed_login_burst,3,1,23.897524593648033,1,0.06930526240630067,2019.4853573914334,2,0.02699763792738704,0.5747272094362118,0,1,recon,2
malware_detected,3,5,16.239669624063303,4,0.002356368157647248,104.10182171861476,3,0.4750945727828629,0.19840768636239664,0,10,recon,1
suspicious_process,4,2,52.21254064268342,8,0.01514007802540672,55.30959674754482,2,0.38345822214950703,0.26447617217055575,0,3,lateral_movement,1
privilege_escalation,2,2,15.279040663397417,3,0.11540030792685296,26.290733261081968,5,0.10734175938624879,0.7206787529660841,1,17,recon,1
failed_login_burst,4,1,13.032353366163886,2,0.01868534202059853,12.866348625618496,3,0.25169039429885165,0.49063406979720287,0,5,lateral_movement,1
suspicious_process,3,2,26.852116575572765,2,0.12328428895100778,32.30139990119594,2,0.5679027244640061,0.19924858741118068,0,5,recon,0
data_exfil,5,3,10.240933049555943,1,0.2259620979519945,72.40372605428634,3,0.5520114834378858,0.18548599799377746,0,20,initial_access,1
suspicious_process,3,5,7.500157249849106,53,0.6876875533976193,143.4804132404249,2,0.09561750807063454,0.40660488633326597,0,0,execution,2
policy_violation,5,3,0.6812526359734271,2,0.03796034344869788,1070.682494460622,2,0.24636315086869076,0.3542751888518656,1,22,execution,1
data_exfil,4,3,26.368802898052678,3,0.008549377917176438,955.6139853923376,3,0.32850658375126573,0.7959769513758134,0,21,execution,2
privilege_escalation,3,1,25.300074170545262,1,0.014736183536735184,1592.0889023848013,3,0.5182353629598244,0.8348583539354737,0,13,execution,2
privilege_escalation,4,4,24.587453650540255,6,0.05068874542503237,64.27088902744477,4,0.23039619637155184,0.24661282724516023,0,9,execution,2
policy_violation,2,2,18.388445738471486,45,0.4624153443579656,61.396867799660846,2,0.39353242450200615,0.7769959510693952,0,14,initial_access,1
policy_violation,4,2,1.752109491335109,5,0.3861001371857936,1235.562648963853,3,0.042080281447283645,0.3635348900789286,1,16,recon,1
suspicious_process,3,4,33.64603435737274,2,0.007238886524099495,22.109054404587237,3,0.5196074689471619,0.6322407395257851,1,3,exfiltration,1
malware_detected,2,2,10.312702531130922,4,3.8774068201886486e-05,120.17823063570778,3,0.21857722269608365,0.48279221105669035,0,13,initial_access,1
privilege_escalation,2,2,8.742370954005638,3,0.08135893396237467,11.622369971599943,4,0.4645627065312104,0.4730677171747074,0,2,recon,1
malware_detected,3,4,5.620925923538783,3,5.2981030849674696e-05,36.03880676383089,4,0.0829217866525687,0.1829383034222524,0,20,lateral_movement,2
data_exfil,4,1,54.21847003927147,2,0.16779818890049927,1779.910285027167,3,0.5696022418645097,0.4082671997452563,0,2,execution,2
malware_detected,4,2,10.769941847630909,3,0.30649816527541357,1982.9597039395435,2,0.3142455878453537,0.899872483815348,0,7,lateral_movement,2
policy_violation,4,1,44.6965473073212,0,0.04630778662597851,93.82527375224598,4,0.40970221044105115,0.2084670176421657,0,5,recon,1
malware_detected,3,3,2.0249753304744984,2,0.28688210613268955,2.075951043823025,2,0.4368233735041273,0.2998895967439242,1,18,exfiltration,0
failed_login_burst,2,5,43.83241680689666,3,0.12705896904970937,41.232887065193054,4,0.5311460654078962,0.6292461798036866,0,9,recon,1
malware_detected,2,2,63.43591445097346,2,0.013042926452132602,508.2912608496737,3,0.5267512123126189,0.6857878676044941,0,0,initial_access,1
data_exfil,3,3,22.929126959507595,5,0.051118145334582824,1657.3476709369993,2,0.34781065084803414,0.30003070577063207,0,5,exfiltration,1
suspicious_process,2,2,15.876174599258484,2,0.03066115779788528,111.43456537931715,4,0.2156279791154544,0.19934166740586226,1,15,recon,0
malware_detected,2,4,47.72493678862235,2,5.438341137915609e-06,5.697550333168788,2,0.49987704235620467,0.9172719117640548,0,18,execution,2
malware_detected,3,2,8.068992523872978,1,0.0014565452071620907,401.16115584152965,4,0.0822022762070401,0.3730984974066557,0,19,recon,2
malware_detected,2,5,7.833409841261964,4,0.023664548483905853,37.875451950056714,4,0.4718248726671127,0.6626198324405511,1,16,recon,1
malware_detected,4,1,3.154889887869388,1,0.026772802845871604,84.18400308079545,3,0.33861803796513645,0.24046315648134248,1,15,exfiltration,1
failed_login_burst,3,2,20.49824863541502,2,0.02155010198468733,113.53374164237155,1,0.0702149419332028,0.975582864789744,0,22,recon,1
suspicious_process,2,4,17.14224494675313,3,0.05134283345792999,19.906653715134624,4,0.5997895341772439,0.2790027592715479,0,19,recon,1
suspicious_process,4,1,27.846161493554582,3,0.058194384935482145,2222.473572978395,4,0.3437843888442004,0.7865548029116773,0,18,lateral_movement,2
malware_detected,4,4,30.735035179943505,2,0.34565119748027917,102.9835813911261,5,0.47822012265489594,0.4966032628759693,0,12,recon,2
malware_detected,4,4,12.359923230889663,29,0.8328162552024637,1855.347029256335,4,0.019596015781614004,0.7951576390184044,0,18,initial_access,2
failed_login_burst,3,5,42.26508028410537,1,0.3454276497914995,709.8700303245524,3,0.296929673740973,0.6852658016738356,0,4,lateral_movement,2
malware_detected,2,3,27.425371707148276,2,0.16093690305357777,1925.8731598727804,4,0.34664114306281557,0.3674977373421308,1,15,recon,1
malware_detected,2,4,17.35624888506396,4,0.0006654456828078746,187.24691257566403,3,0.5305800303540374,0.5547447974281793,0,4,recon,1
policy_violation,1,3,14.965731171097454,2,0.2565268294740897,1044.1799439470572,3,0.47798000999218315,0.36148066362053305,0,0,recon,0
failed_login_burst,4,2,30.596275559911383,4,0.08498883055318555,1821.1273415837582,2,0.5529901586335292,0.14347207451664523,0,4,recon,0
policy_violation,2,2,6.315451421624532,8,0.0592235379466571,9.937051425590939,3,0.5925851848295176,0.3718407048623629,1,16,exfiltration,0
privilege_escalation,4,2,53.82100447977969,4,0.01831082392619082,1410.7470833129328,2,0.019030794663939893,0.6154224218711299,1,12,execution,2
data_exfil,3,3,31.748045232312172,5,0.15351344937149344,135.54774311103563,2,0.4852293070707917,0.3966633112078634,0,17,execution,1
data_exfil,5,4,68.12261176834235,5,0.07402986171316328,28.16676208576096,2,0.5603071285687051,0.3843246172216942,0,14,recon,2
failed_login_burst,2,4,45.786144969753124,7,0.13848056940322317,36.67050721663582,2,0.5504467805947433,0.3487228589754907,0,0,exfiltration,1
malware_detected,4,4,6.49186841385251,50,1.0,35.21471430909403,2,0.400964676819393,0.7528942808294122,0,2,execution,2
policy_violation,3,1,29.27702190169289,4,0.045261683064566335,3.4490408537495014,3,0.34898764700754237,0.7157990237277498,0,19,recon,1
data_exfil,4,3,4.308153041875197,28,0.5233584122911107,2.2485335062446925,4,0.02841063595291677,0.24578400327145725,0,20,recon,2
failed_login_burst,2,1,20.54082329582372,2,0.08351720273188057,110.46028709661968,3,0.5729144501167769,0.1544195237356006,1,3,execution,0
malware_detected,2,3,13.76758312245113,2,0.022478188574282694,85.36958448722991,2,0.560948641238272,0.4428694251980959,0,2,lateral_movement,1
privilege_escalation,2,3,8.114251897648609,3,0.05294554620488324,2302.129063871491,2,0.44381708230457817,0.3825122630373023,0,16,initial_access,1
data_exfil,4,2,17.282856304461006,1,0.015584470265911733,3.7417175271645453,3,0.381233822904392,0.4967060220744648,1,18,recon,1
data_exfil,1,2,14.48485057455711,6,0.00599985737583518,846.7261178060056,3,0.49587680331545386,0.5095801728430766,0,8,recon,1
failed_login_burst,2,4,9.925342112631677,0,0.4600988611808334,40.18755628164694,2,0.06506798863158597,0.23918173568692344,0,15,exfiltration,2
data_exfil,3,4,69.51185306509295,2,0.022116815276598496,704.1690336897459,2,0.09781644332282301,0.4989522647397318,0,23,execution,2
policy_violation,5,2,23.58207269226832,2,0.11464657669025476,70.30129022565646,3,0.055995794146806464,0.5409241550417472,0,16,initial_access,2
policy_violation,3,3,33.58869741217351,3,0.13525389888617045,1094.3788878416794,1,0.43565102587664084,0.3497136333829558,1,17,execution,0
failed_login_burst,3,2,2.214547406451407,6,0.01751438513446604,232.96116070925152,4,0.33761620933164643,0.33243748675014506,0,16,initial_access,1
privilege_escalation,2,3,8.019632408733997,4,0.23588554590284702,12.033462378405746,2,0.011026814109563838,0.3277460559438489,0,18,initial_access,2
malware_detected,3,2,32.31462529409203,5,0.20733732212294267,4224.728177721576,2,0.5047771244836847,0.4110981469083999,0,12,recon,1
failed_login_burst,2,3,23.214602929414994,3,0.00046931564496996344,1626.5834181924668,4,0.4178923978976874,0.7870067666150762,1,7,exfiltration,1
malware_detected,4,3,21.40663567643844,54,0.8449485765107666,2912.658035013221,2,0.22006308174932698,0.33619819584503485,1,19,execution,1
failed_login_burst,1,2,6.2810078178590345,4,0.0026440415986073787,7.543335355822189,2,0.4048288133471926,0.5494456981129171,0,10,recon,0
failed_login_burst,4,4,7.563870082921789,6,0.09496260456595704,684.0466203168744,1,0.34429142101667753,0.7622209405132072,0,22,recon,1
data_exfil,1,3,13.734510423635681,2,0.10969166792614513,988.5833462887422,1,0.3933904363095663,0.40836169544245193,1,13,initial_access,0
privilege_escalation,3,3,46.44497812520501,4,0.1963667784313756,19.231217823484638,2,0.39855274108896677,0.25745471675729664,1,12,execution,1
policy_violation,2,3,17.991150867948615,5,0.10888046949155453,1159.9449831318877,1,0.5975946523601862,0.3731781246760082,0,10,initial_access,0
failed_login_burst,5,2,17.462790476816195,4,0.03811925706663852,31.641985723179143,4,0.1195651270625846,0.14311280439832488,0,3,initial_access,1
malware_detected,2,1,39.67034902734126,2,0.061961547478042535,69.62640116583833,4,0.21579089361752404,0.2590692666662621,0,22,recon,1
privilege_escalation,1,5,6.419792818298517,1,0.0711297439624456,50.30696634525047,5,0.06582151040802633,0.5790138920351092,0,5,exfiltration,2
policy_violation,5,1,9.888504342179706,5,0.30400429373474575,27.930868647145203,4,0.06588884592587214,0.5069386118944685,0,15,lateral_movement,2
policy_violation,5,2,8.39941635678247,2,0.00247959736369083,6.832124313894414,4,0.5003520841033731,0.4205545668144658,1,5,lateral_movement,1
privilege_escalation,3,3,31.266580425104905,7,0.15293582319365612,890.5401636659504,3,0.5378731854202157,0.9457593577824098,0,18,execution,2
data_exfil,2,3,37.44178174066292,1,0.04518577765320453,211.30112751832345,3,0.1351443971660478,0.616018367065497,1,9,lateral_movement,1
failed_login_burst,3,2,12.78333232702796,6,0.04185542994558386,1061.3647577058068,2,0.49582631847923275,0.729503559398956,0,17,exfiltration,1
malware_detected,5,2,20.084408186661985,3,0.041000357757208415,0.8199967282403979,2,0.5569507965371635,0.14851776827136032,0,6,initial_access,1
failed_login_burst,1,5,59.964309352905964,3,0.11090218049634554,1393.549245913381,2,0.13825363118254133,0.7207268995053179,0,22,recon,2
malware_detected,3,2,26.226894025473825,4,0.009208718853414996,5.771292598230387,3,0.46418382161202326,0.4357691288866233,1,20,initial_access,0
failed_login_burst,2,1,33.50940820602406,4,0.16952042852143864,12.604743992309217,3,0.5652520867010449,0.30544399546092116,0,2,recon,0
suspicious_process,2,2,15.289650607798594,4,0.0007363934963627165,22.599539291123,3,0.2779928620599711,0.27099438267914566,0,14,recon,0
